id,subset,anomaly_class,video_start,video_end,anomaly_start,anomaly_end,num_frames,anomaly_start_s,anomaly_end_s,duration_s,ignore,ego_involve,night,channel,accident_name,frames_dir_exists
JkYzYrJpSoQ_005578,test,ego: turning,5578,5676,39,71,99,3.9,7.1,9.9,,,,,,1
Jt6_hinpKpk_001303,test,other: turning,1303,1346,9,43,44,0.9,4.3,4.4,,,,,,1
K1r3m5OrmB4_001155,test,other: turning,1155,1233,19,54,79,1.9,5.4,7.9,,,,,,1
K1r3m5OrmB4_001770,test,other: leave_to_left,1770,1918,29,76,149,2.9,7.6,14.9,,,,,,1
K1r3m5OrmB4_002157,test,other: lateral,2157,2214,22,37,58,2.2,3.7,5.8,,,,,,1
K1r3m5OrmB4_002380,test,ego: leave_to_right,2380,2472,17,75,93,1.7,7.5,9.3,,,,,,1
K1r3m5OrmB4_003389,test,ego: lateral,3389,3477,20,49,89,2.0,4.9,8.9,,,,,,1
K1r3m5OrmB4_003479,test,ego: moving_ahead_or_waiting,3479,3602,8,49,124,0.8,4.9,12.4,,,,,,1
K1r3m5OrmB4_003721,test,ego: lateral,3721,3814,32,75,94,3.2,7.5,9.4,,,,,,1
K1r3m5OrmB4_004010,test,ego: turning,4010,4097,21,69,88,2.1,6.9,8.8,,,,,,1
K1r3m5OrmB4_005770,test,ego: leave_to_left,5770,5864,54,79,95,5.4,7.9,9.5,,,,,,1
K1r3m5OrmB4_005928,test,ego: lateral,5928,6003,17,51,76,1.7,5.1,7.6,,,,,,1
K1r3m5OrmB4_006472,test,ego: turning,6472,6546,38,75,75,3.8,7.5,7.5,,,,,,1
KOm5jw8vGrE_001190,test,ego: turning,1190,1246,36,51,57,3.6,5.1,5.7,,,,,,1
L334aqEJxys_001996,test,ego: leave_to_right,1996,2134,47,108,139,4.7,10.8,13.9,,,,,,1
L334aqEJxys_003180,test,ego: lateral,3180,3278,36,64,99,3.6,6.4,9.9,,,,,,1
L334aqEJxys_004170,test,ego: moving_ahead_or_waiting,4170,4295,64,96,126,6.4,9.6,12.6,,,,,,1
L334aqEJxys_004297,test,ego: moving_ahead_or_waiting,4297,4385,41,74,89,4.1,7.4,8.9,,,,,,1
L334aqEJxys_004809,test,ego: pedestrian,4809,4992,113,184,184,11.3,18.4,18.4,,,,,,1
LbKd5Ho0wDM_000635,test,other: lateral,635,721,39,72,87,3.9,7.2,8.7,,,,,,1
LfKfK4I5RPE_000321,test,ego: oncoming,321,419,49,70,99,4.9,7.0,9.9,,,,,,1
LfKfK4I5RPE_000722,test,ego: turning,722,820,56,76,99,5.6,7.6,9.9,,,,,,1
LfKfK4I5RPE_001441,test,other: leave_to_right,1441,1560,16,101,120,1.6,10.1,12.0,,,,,,1
LfKfK4I5RPE_001779,test,other: leave_to_left,1779,1887,54,90,109,5.4,9.0,10.9,,,,,,1
LfKfK4I5RPE_002296,test,ego: turning,2296,2394,45,74,99,4.5,7.4,9.9,,,,,,1
LfKfK4I5RPE_002937,test,ego: moving_ahead_or_waiting,2937,2989,36,53,53,3.6,5.3,5.3,,,,,,1
LfKfK4I5RPE_003915,test,other: oncoming,3915,4003,43,66,89,4.3,6.6,8.9,,,,,,1
LfKfK4I5RPE_004329,test,ego: turning,4329,4407,28,50,79,2.8,5.0,7.9,,,,,,1
LfKfK4I5RPE_005725,test,ego: leave_to_right,5725,5901,51,153,177,5.1,15.3,17.7,,,,,,1
Nc9SDBksPPA_000075,test,other: turning,75,169,37,55,95,3.7,5.5,9.5,,,,,,1
Nc9SDBksPPA_000531,test,other: turning,531,619,26,58,89,2.6,5.8,8.9,,,,,,1
Nc9SDBksPPA_000740,test,other: lateral,740,838,43,67,99,4.3,6.7,9.9,,,,,,1
Nc9SDBksPPA_000961,test,ego: leave_to_left,961,1137,40,155,177,4.0,15.5,17.7,,,,,,1
Nc9SDBksPPA_001462,test,other: leave_to_right,1462,1571,30,88,110,3.0,8.8,11.0,,,,,,1
Nc9SDBksPPA_001801,test,other: lateral,1801,1860,38,60,60,3.8,6.0,6.0,,,,,,1
Nc9SDBksPPA_002070,test,other: leave_to_right,2070,2185,43,92,116,4.3,9.2,11.6,,,,,,1
Nc9SDBksPPA_003515,test,ego: lateral,3515,3623,44,94,109,4.4,9.4,10.9,,,,,,1
Nc9SDBksPPA_003625,test,other: leave_to_left,3625,3733,43,63,109,4.3,6.3,10.9,,,,,,1
Nc9SDBksPPA_003925,test,other: turning,3925,4003,24,50,79,2.4,5.0,7.9,,,,,,1
Nc9SDBksPPA_004594,test,ego: turning,4594,4712,68,82,119,6.8,8.2,11.9,,,,,,1
O9uvBFovKj8_000893,test,ego: turning,893,981,23,52,89,2.3,5.2,8.9,,,,,,1
O9uvBFovKj8_001367,test,ego: oncoming,1367,1465,54,75,99,5.4,7.5,9.9,,,,,,1
O9uvBFovKj8_001577,test,other: moving_ahead_or_waiting,1577,1676,31,79,100,3.1,7.9,10.0,,,,,,1
O9uvBFovKj8_001678,test,other: leave_to_right,1678,1799,53,106,122,5.3,10.6,12.2,,,,,,1
O9uvBFovKj8_002029,test,other: leave_to_right,2029,2107,38,58,79,3.8,5.8,7.9,,,,,,1
O9uvBFovKj8_003798,test,other: pedestrian,3798,3886,31,59,89,3.1,5.9,8.9,,,,,,1
O9uvBFovKj8_004388,test,ego: turning,4388,4515,42,76,128,4.2,7.6,12.8,,,,,,1
O9uvBFovKj8_004517,test,ego: leave_to_right,4517,4630,43,92,114,4.3,9.2,11.4,,,,,,1
O9uvBFovKj8_004782,test,ego: lateral,4782,4880,23,67,99,2.3,6.7,9.9,,,,,,1
O9uvBFovKj8_005244,test,other: moving_ahead_or_waiting,5244,5322,19,34,79,1.9,3.4,7.9,,,,,,1
O9uvBFovKj8_005324,test,other: leave_to_left,5324,5432,41,79,109,4.1,7.9,10.9,,,,,,1
O9uvBFovKj8_005434,test,other: leave_to_right,5434,5573,24,53,140,2.4,5.3,14.0,,,,,,1
OPj7lUQOre8_002571,test,other: lateral,2571,2679,45,99,109,4.5,9.9,10.9,,,,,,1
OPj7lUQOre8_002681,test,ego: moving_ahead_or_waiting,2681,2819,56,83,139,5.6,8.3,13.9,,,,,,1
OPj7lUQOre8_004526,test,ego: lateral,4526,4624,39,67,99,3.9,6.7,9.9,,,,,,1
OPj7lUQOre8_005177,test,other: obstacle,5177,5285,36,55,109,3.6,5.5,10.9,,,,,,1
OPj7lUQOre8_005647,test,ego: lateral,5647,5795,61,114,149,6.1,11.4,14.9,,,,,,1
OWtbKblBOKI_001000,test,ego: lateral,1000,1139,40,104,140,4.0,10.4,14.0,,,,,,1
OWtbKblBOKI_001918,test,other: lateral,1918,1998,23,49,81,2.3,4.9,8.1,,,,,,1
OWtbKblBOKI_002459,test,ego: moving_ahead_or_waiting,2459,2551,29,71,93,2.9,7.1,9.3,,,,,,1
OWtbKblBOKI_003826,test,ego: oncoming,3826,3920,48,78,95,4.8,7.8,9.5,,,,,,1
OWtbKblBOKI_004320,test,ego: oncoming,4320,4387,15,30,68,1.5,3.0,6.8,,,,,,1
OWtbKblBOKI_004579,test,ego: moving_ahead_or_waiting,4579,4698,30,108,120,3.0,10.8,12.0,,,,,,1
OWtbKblBOKI_005062,test,ego: turning,5062,5116,9,55,55,0.9,5.5,5.5,,,,,,1
OWtbKblBOKI_005256,test,ego: turning,5256,5312,25,49,57,2.5,4.9,5.7,,,,,,1
OWtbKblBOKI_005784,test,ego: start_stop_or_stationary,5784,5900,62,108,117,6.2,10.8,11.7,,,,,,1
OWtbKblBOKI_005964,test,ego: turning,5964,6044,30,58,81,3.0,5.8,8.1,,,,,,1
OWtbKblBOKI_006046,test,ego: turning,6046,6126,36,81,81,3.6,8.1,8.1,,,,,,1
P5MjgFmqouA_000823,test,ego: lateral,823,931,41,69,109,4.1,6.9,10.9,,,,,,1
P5MjgFmqouA_001306,test,other: turning,1306,1404,44,66,99,4.4,6.6,9.9,,,,,,1
P5MjgFmqouA_001406,test,other: turning,1406,1504,42,59,99,4.2,5.9,9.9,,,,,,1
P5MjgFmqouA_004030,test,ego: oncoming,4030,4083,46,54,54,4.6,5.4,5.4,,,,,,1
PEwiwzyTjX0_000589,test,ego: lateral,589,662,2,45,74,0.2,4.5,7.4,,,,,,1
PEwiwzyTjX0_001067,test,ego: turning,1067,1167,36,70,101,3.6,7.0,10.1,,,,,,1
PEwiwzyTjX0_002297,test,ego: lateral,2297,2378,21,80,82,2.1,8.0,8.2,,,,,,1
PEwiwzyTjX0_002502,test,ego: turning,2502,2590,26,40,89,2.6,4.0,8.9,,,,,,1
PEwiwzyTjX0_004230,test,ego: leave_to_left,4230,4359,57,123,130,5.7,12.3,13.0,,,,,,1
PEwiwzyTjX0_004544,test,ego: moving_ahead_or_waiting,4544,4618,29,51,75,2.9,5.1,7.5,,,,,,1
PEwiwzyTjX0_004681,test,other: turning,4681,4738,25,36,58,2.5,3.6,5.8,,,,,,1
PEwiwzyTjX0_004740,test,ego: turning,4740,4874,46,63,135,4.6,6.3,13.5,,,,,,1
PYL3JcSsS6o_000191,test,ego: turning,191,309,71,105,119,7.1,10.5,11.9,,,,,,1
PYL3JcSsS6o_000311,test,ego: lateral,311,419,57,76,109,5.7,7.6,10.9,,,,,,1
PYL3JcSsS6o_000862,test,other: turning,862,960,31,56,99,3.1,5.6,9.9,,,,,,1
PYL3JcSsS6o_001722,test,other: oncoming,1722,1820,32,53,99,3.2,5.3,9.9,,,,,,1
PYL3JcSsS6o_001822,test,ego: oncoming,1822,1925,31,63,104,3.1,6.3,10.4,,,,,,1
PYL3JcSsS6o_002428,test,other: leave_to_right,2428,2596,38,81,169,3.8,8.1,16.9,,,,,,1
PYL3JcSsS6o_002598,test,ego: leave_to_right,2598,2736,63,88,139,6.3,8.8,13.9,,,,,,1
PYL3JcSsS6o_004036,test,other: turning,4036,4144,38,64,109,3.8,6.4,10.9,,,,,,1
PYL3JcSsS6o_005167,test,other: leave_to_right,5167,5255,32,64,89,3.2,6.4,8.9,,,,,,1
PYL3JcSsS6o_005367,test,other: lateral,5367,5455,32,55,89,3.2,5.5,8.9,,,,,,1
Pbw0A-RCjcw_000441,test,other: moving_ahead_or_waiting,441,560,48,88,120,4.8,8.8,12.0,,,,,,1
Pbw0A-RCjcw_000787,test,other: turning,787,925,57,101,139,5.7,10.1,13.9,,,,,,1
Pbw0A-RCjcw_000927,test,other: turning,927,1028,46,62,102,4.6,6.2,10.2,,,,,,1
Pbw0A-RCjcw_001030,test,other: turning,1030,1168,54,79,139,5.4,7.9,13.9,,,,,,1
Pbw0A-RCjcw_001580,test,other: pedestrian,1580,1628,12,49,49,1.2,4.9,4.9,,,,,,1
Pbw0A-RCjcw_002102,test,ego: oncoming,2102,2210,34,64,109,3.4,6.4,10.9,,,,,,1
Pbw0A-RCjcw_002642,test,other: leave_to_right,2642,2740,37,81,99,3.7,8.1,9.9,,,,,,1
Pbw0A-RCjcw_002938,test,other: turning,2938,3056,41,82,119,4.1,8.2,11.9,,,,,,1
PfJ2CudpCgE_000927,test,ego: lateral,927,1037,40,85,111,4.0,8.5,11.1,,,,,,1
PfJ2CudpCgE_002202,test,ego: moving_ahead_or_waiting,2202,2275,30,48,74,3.0,4.8,7.4,,,,,,1
PfJ2CudpCgE_002955,test,ego: turning,2955,3065,56,70,111,5.6,7.0,11.1,,,,,,1
PfJ2CudpCgE_003067,test,ego: lateral,3067,3152,31,70,86,3.1,7.0,8.6,,,,,,1
PfJ2CudpCgE_003409,test,ego: unknown,3409,3504,61,80,96,6.1,8.0,9.6,,,,,,1
PfJ2CudpCgE_003506,test,ego: lateral,3506,3612,66,88,107,6.6,8.8,10.7,,,,,,1
PfJ2CudpCgE_003831,test,ego: turning,3831,3922,35,73,92,3.5,7.3,9.2,,,,,,1
PfJ2CudpCgE_004303,test,ego: turning,4303,4393,46,73,91,4.6,7.3,9.1,,,,,,1
PfJ2CudpCgE_004728,test,ego: moving_ahead_or_waiting,4728,4814,43,81,87,4.3,8.1,8.7,,,,,,1
PfJ2CudpCgE_004816,test,other: obstacle,4816,4931,25,99,116,2.5,9.9,11.6,,,,,,1
PfJ2CudpCgE_005574,test,ego: turning,5574,5654,44,74,81,4.4,7.4,8.1,,,,,,1
PfJ2CudpCgE_005947,test,other: turning,5947,6022,28,56,76,2.8,5.6,7.6,,,,,,1
PqbpIHZvjMA_001464,test,other: turning,1464,1578,27,63,115,2.7,6.3,11.5,,,,,,1
PqbpIHZvjMA_001933,test,ego: lateral,1933,2039,22,32,107,2.2,3.2,10.7,,,,,,1
PqbpIHZvjMA_002926,test,other: oncoming,2926,3044,34,86,119,3.4,8.6,11.9,,,,,,1
PqbpIHZvjMA_003046,test,other: start_stop_or_stationary,3046,3184,75,89,139,7.5,8.9,13.9,,,,,,1
PqbpIHZvjMA_003186,test,other: moving_ahead_or_waiting,3186,3365,36,60,180,3.6,6.0,18.0,,,,,,1
PqbpIHZvjMA_003367,test,ego: leave_to_right,3367,3465,34,99,99,3.4,9.9,9.9,,,,,,1
PqbpIHZvjMA_004933,test,ego: leave_to_left,4933,4988,45,56,56,4.5,5.6,5.6,,,,,,1
PqbpIHZvjMA_005165,test,other: leave_to_left,5165,5272,24,72,108,2.4,7.2,10.8,,,,,,1
PqbpIHZvjMA_005274,test,ego: lateral,5274,5362,42,71,89,4.2,7.1,8.9,,,,,,1
Q7VBPeGwJWw_000051,test,ego: turning,51,155,31,76,105,3.1,7.6,10.5,,,,,,1
Q7VBPeGwJWw_000157,test,other: turning,157,259,22,48,103,2.2,4.8,10.3,,,,,,1
Q7VBPeGwJWw_000261,test,ego: turning,261,355,31,74,95,3.1,7.4,9.5,,,,,,1
Q7VBPeGwJWw_000938,test,other: leave_to_right,938,1021,11,40,84,1.1,4.0,8.4,,,,,,1
Q7VBPeGwJWw_001409,test,ego: turning,1409,1503,36,57,95,3.6,5.7,9.5,,,,,,1
Q7VBPeGwJWw_001505,test,ego: leave_to_right,1505,1629,19,102,125,1.9,10.2,12.5,,,,,,1
Q7VBPeGwJWw_001631,test,other: obstacle,1631,1701,29,62,71,2.9,6.2,7.1,,,,,,1
Q7VBPeGwJWw_001856,test,other: turning,1856,1962,40,72,107,4.0,7.2,10.7,,,,,,1
Q7VBPeGwJWw_002331,test,ego: lateral,2331,2429,36,61,99,3.6,6.1,9.9,,,,,,1
Q7VBPeGwJWw_002764,test,other: turning,2764,2847,25,47,84,2.5,4.7,8.4,,,,,,1
QERvirE3S5s_000052,test,other: obstacle,52,185,25,100,134,2.5,10.0,13.4,,,,,,1
QERvirE3S5s_000654,test,ego: turning,654,742,25,62,89,2.5,6.2,8.9,,,,,,1
QERvirE3S5s_001573,test,ego: lateral,1573,1662,25,75,90,2.5,7.5,9.0,,,,,,1
QERvirE3S5s_002162,test,ego: lateral,2162,2302,30,61,141,3.0,6.1,14.1,,,,,,1
QERvirE3S5s_003568,test,ego: turning,3568,3671,49,82,104,4.9,8.2,10.4,,,,,,1
QERvirE3S5s_004537,test,ego: moving_ahead_or_waiting,4537,4616,20,41,80,2.0,4.1,8.0,,,,,,1
QERvirE3S5s_005255,test,other: leave_to_right,5255,5348,32,94,94,3.2,9.4,9.4,,,,,,1
QERvirE3S5s_005834,test,ego: moving_ahead_or_waiting,5834,5931,66,82,98,6.6,8.2,9.8,,,,,,1
QeuzUfHIWYU_000469,test,other: turning,469,557,36,48,89,3.6,4.8,8.9,,,,,,1
QeuzUfHIWYU_001416,test,other: turning,1416,1515,28,57,100,2.8,5.7,10.0,,,,,,1
QeuzUfHIWYU_002767,test,ego: lateral,2767,2876,48,86,110,4.8,8.6,11.0,,,,,,1
RASKiMoxhOE_000246,test,ego: turning,246,354,36,61,109,3.6,6.1,10.9,,,,,,1
RASKiMoxhOE_000542,test,ego: oncoming,542,620,46,79,79,4.6,7.9,7.9,,,,,,1
RASKiMoxhOE_001588,test,ego: lateral,1588,1669,32,58,82,3.2,5.8,8.2,,,,,,1
RASKiMoxhOE_001671,test,ego: lateral,1671,1748,28,50,78,2.8,5.0,7.8,,,,,,1
RASKiMoxhOE_001821,test,ego: turning,1821,1895,27,52,75,2.7,5.2,7.5,,,,,,1
RASKiMoxhOE_001958,test,other: turning,1958,2042,30,46,85,3.0,4.6,8.5,,,,,,1
RASKiMoxhOE_002044,test,ego: turning,2044,2126,22,51,83,2.2,5.1,8.3,,,,,,1
RASKiMoxhOE_002350,test,ego: lateral,2350,2495,35,50,146,3.5,5.0,14.6,,,,,,1
RASKiMoxhOE_002656,test,ego: turning,2656,2730,23,44,75,2.3,4.4,7.5,,,,,,1
RASKiMoxhOE_002732,test,ego: turning,2732,2807,33,47,76,3.3,4.7,7.6,,,,,,1
RASKiMoxhOE_002809,test,ego: oncoming,2809,2906,29,64,98,2.9,6.4,9.8,,,,,,1
RASKiMoxhOE_002908,test,other: leave_to_right,2908,3018,29,73,111,2.9,7.3,11.1,,,,,,1
RASKiMoxhOE_003020,test,ego: oncoming,3020,3102,41,60,83,4.1,6.0,8.3,,,,,,1
RASKiMoxhOE_004422,test,ego: turning,4422,4500,25,61,79,2.5,6.1,7.9,,,,,,1
RASKiMoxhOE_004705,test,ego: leave_to_left,4705,4820,41,92,116,4.1,9.2,11.6,,,,,,1
RASKiMoxhOE_005128,test,ego: leave_to_left,5128,5200,21,60,73,2.1,6.0,7.3,,,,,,1
RASKiMoxhOE_005417,test,ego: lateral,5417,5458,21,42,42,2.1,4.2,4.2,,,,,,1
RASKiMoxhOE_005460,test,ego: leave_to_left,5460,5560,17,59,101,1.7,5.9,10.1,,,,,,1
RASKiMoxhOE_005562,test,other: leave_to_right,5562,5631,33,52,70,3.3,5.2,7.0,,,,,,1
RPNiqsdt6-w_000611,test,ego: oncoming,611,686,71,76,76,7.1,7.6,7.6,,,,,,1
RPNiqsdt6-w_001284,test,ego: turning,1284,1422,93,118,139,9.3,11.8,13.9,,,,,,1
RPNiqsdt6-w_001424,test,other: leave_to_right,1424,1562,50,124,139,5.0,12.4,13.9,,,,,,1
RPNiqsdt6-w_001684,test,other: oncoming,1684,1802,19,44,119,1.9,4.4,11.9,,,,,,1
RPNiqsdt6-w_003187,test,ego: lateral,3187,3335,56,106,149,5.6,10.6,14.9,,,,,,1
RPNiqsdt6-w_003547,test,other: turning,3547,3645,38,62,99,3.8,6.2,9.9,,,,,,1
RPNiqsdt6-w_004024,test,ego: turning,4024,4088,56,65,65,5.6,6.5,6.5,,,,,,1
RPNiqsdt6-w_004114,test,ego: turning,4114,4173,52,60,60,5.2,6.0,6.0,,,,,,1
RPNiqsdt6-w_004314,test,ego: leave_to_right,4314,4432,44,99,119,4.4,9.9,11.9,,,,,,1
RPNiqsdt6-w_004642,test,other: leave_to_right,4642,4780,40,115,139,4.0,11.5,13.9,,,,,,1
RPNiqsdt6-w_005025,test,other: leave_to_left,5025,5133,40,79,109,4.0,7.9,10.9,,,,,,1
RPNiqsdt6-w_005405,test,other: leave_to_left,5405,5506,22,73,102,2.2,7.3,10.2,,,,,,1
Rrcjy5t8b20_000352,test,ego: start_stop_or_stationary,352,475,27,61,124,2.7,6.1,12.4,,,,,,1
Rrcjy5t8b20_000907,test,ego: lateral,907,1004,46,70,98,4.6,7.0,9.8,,,,,,1
Rrcjy5t8b20_001006,test,ego: turning,1006,1096,31,49,91,3.1,4.9,9.1,,,,,,1
Rrcjy5t8b20_001187,test,ego: turning,1187,1270,30,52,84,3.0,5.2,8.4,,,,,,1
Rrcjy5t8b20_002784,test,ego: oncoming,2784,2995,26,44,212,2.6,4.4,21.2,,,,,,1
Rrcjy5t8b20_003448,test,ego: turning,3448,3496,10,20,49,1.0,2.0,4.9,,,,,,1
Rrcjy5t8b20_003828,test,ego: lateral,3828,3918,25,82,91,2.5,8.2,9.1,,,,,,1
Rrcjy5t8b20_004212,test,other: moving_ahead_or_waiting,4212,4285,35,48,74,3.5,4.8,7.4,,,,,,1
Sihe6aeyLHg_000052,test,ego: turning,52,153,28,48,102,2.8,4.8,10.2,,,,,,1
Sihe6aeyLHg_000242,test,ego: start_stop_or_stationary,242,349,63,82,108,6.3,8.2,10.8,,,,,,1
Sihe6aeyLHg_000602,test,ego: moving_ahead_or_waiting,602,657,45,56,56,4.5,5.6,5.6,,,,,,1
Sihe6aeyLHg_001050,test,ego: turning,1050,1137,40,74,88,4.0,7.4,8.8,,,,,,1
Sihe6aeyLHg_001139,test,ego: turning,1139,1233,60,81,95,6.0,8.1,9.5,,,,,,1
Sihe6aeyLHg_001592,test,ego: turning,1592,1678,27,56,87,2.7,5.6,8.7,,,,,,1
Sihe6aeyLHg_001779,test,other: leave_to_left,1779,1857,28,63,79,2.8,6.3,7.9,,,,,,1
Sihe6aeyLHg_002266,test,ego: lateral,2266,2364,45,66,99,4.5,6.6,9.9,,,,,,1
Sihe6aeyLHg_003418,test,other: moving_ahead_or_waiting,3418,3524,15,35,107,1.5,3.5,10.7,,,,,,1
Sihe6aeyLHg_004435,test,ego: leave_to_left,4435,4546,61,90,112,6.1,9.0,11.2,,,,,,1
Sihe6aeyLHg_005275,test,other: turning,5275,5350,36,61,76,3.6,6.1,7.6,,,,,,1
Sihe6aeyLHg_005352,test,ego: turning,5352,5428,43,51,77,4.3,5.1,7.7,,,,,,1
Sihe6aeyLHg_005590,test,ego: turning,5590,5674,36,65,85,3.6,6.5,8.5,,,,,,1
T7TkJVmGyts_000431,test,ego: turning,431,501,26,71,71,2.6,7.1,7.1,,,,,,1
T7TkJVmGyts_001011,test,other: turning,1011,1132,31,55,122,3.1,5.5,12.2,,,,,,1
T7TkJVmGyts_001508,test,ego: moving_ahead_or_waiting,1508,1626,69,89,119,6.9,8.9,11.9,,,,,,1
T7TkJVmGyts_002905,test,other: obstacle,2905,3023,51,63,119,5.1,6.3,11.9,,,,,,1
T7TkJVmGyts_003025,test,ego: oncoming,3025,3090,53,66,66,5.3,6.6,6.6,,,,,,1
T7TkJVmGyts_003265,test,other: moving_ahead_or_waiting,3265,3391,58,99,127,5.8,9.9,12.7,,,,,,1
T7TkJVmGyts_003713,test,other: moving_ahead_or_waiting,3713,3831,29,46,119,2.9,4.6,11.9,,,,,,1
T7TkJVmGyts_003933,test,other: obstacle,3933,4021,36,64,89,3.6,6.4,8.9,,,,,,1
T7TkJVmGyts_004023,test,other: turning,4023,4141,27,67,119,2.7,6.7,11.9,,,,,,1
T7TkJVmGyts_004143,test,other: turning,4143,4261,17,83,119,1.7,8.3,11.9,,,,,,1
T89zSiaMNgM_000182,test,other: leave_to_left,182,285,26,90,104,2.6,9.0,10.4,,,,,,1
T89zSiaMNgM_000287,test,other: leave_to_right,287,405,37,104,119,3.7,10.4,11.9,,,,,,1
T89zSiaMNgM_000783,test,ego: leave_to_left,783,867,54,85,85,5.4,8.5,8.5,,,,,,1
T89zSiaMNgM_001095,test,ego: oncoming,1095,1203,34,92,109,3.4,9.2,10.9,,,,,,1
T89zSiaMNgM_001205,test,other: turning,1205,1293,45,60,89,4.5,6.0,8.9,,,,,,1
T89zSiaMNgM_001989,test,other: turning,1989,2113,44,96,125,4.4,9.6,12.5,,,,,,1
T89zSiaMNgM_004104,test,other: lateral,4104,4192,18,33,89,1.8,3.3,8.9,,,,,,1
T89zSiaMNgM_004605,test,other: lateral,4605,4713,46,57,109,4.6,5.7,10.9,,,,,,1
T89zSiaMNgM_004818,test,ego: pedestrian,4818,4907,37,58,90,3.7,5.8,9.0,,,,,,1
T89zSiaMNgM_005373,test,other: obstacle,5373,5464,59,75,92,5.9,7.5,9.2,,,,,,1
TNZv-NBcV5U_000066,test,other: leave_to_left,66,154,35,56,89,3.5,5.6,8.9,,,,,,1
TNZv-NBcV5U_000472,test,ego: turning,472,551,38,53,80,3.8,5.3,8.0,,,,,,1
TNZv-NBcV5U_000553,test,other: pedestrian,553,626,39,60,74,3.9,6.0,7.4,,,,,,1
TNZv-NBcV5U_001353,test,other: turning,1353,1441,30,56,89,3.0,5.6,8.9,,,,,,1
TNZv-NBcV5U_001918,test,ego: turning,1918,2000,14,52,83,1.4,5.2,8.3,,,,,,1
TNZv-NBcV5U_002389,test,other: moving_ahead_or_waiting,2389,2493,26,50,105,2.6,5.0,10.5,,,,,,1
TNZv-NBcV5U_002495,test,other: turning,2495,2570,51,75,76,5.1,7.5,7.6,,,,,,1
TNZv-NBcV5U_002660,test,other: moving_ahead_or_waiting,2660,2766,45,68,107,4.5,6.8,10.7,,,,,,1
TNZv-NBcV5U_002856,test,ego: turning,2856,2938,9,41,83,0.9,4.1,8.3,,,,,,1
TNZv-NBcV5U_002940,test,ego: lateral,2940,3038,32,38,99,3.2,3.8,9.9,,,,,,1
TNZv-NBcV5U_003190,test,ego: turning,3190,3251,37,59,62,3.7,5.9,6.2,,,,,,1
TNZv-NBcV5U_003253,test,other: moving_ahead_or_waiting,3253,3331,29,45,79,2.9,4.5,7.9,,,,,,1
TNZv-NBcV5U_003414,test,ego: lateral,3414,3491,21,45,78,2.1,4.5,7.8,,,,,,1
TNZv-NBcV5U_003715,test,ego: turning,3715,3792,32,54,78,3.2,5.4,7.8,,,,,,1
TNZv-NBcV5U_003794,test,ego: moving_ahead_or_waiting,3794,3936,28,41,143,2.8,4.1,14.3,,,,,,1
TNZv-NBcV5U_004086,test,other: lateral,4086,4198,40,86,113,4.0,8.6,11.3,,,,,,1
TNZv-NBcV5U_004200,test,ego: turning,4200,4288,40,54,89,4.0,5.4,8.9,,,,,,1
TNZv-NBcV5U_004436,test,other: pedestrian,4436,4525,49,70,90,4.9,7.0,9.0,,,,,,1
TNZv-NBcV5U_004604,test,ego: oncoming,4604,4685,42,51,82,4.2,5.1,8.2,,,,,,1
TlBhM9Xbr2o_000416,test,ego: oncoming,416,510,37,67,95,3.7,6.7,9.5,,,,,,1
TlBhM9Xbr2o_000512,test,other: lateral,512,627,36,86,116,3.6,8.6,11.6,,,,,,1
TlBhM9Xbr2o_000629,test,ego: moving_ahead_or_waiting,629,721,42,58,93,4.2,5.8,9.3,,,,,,1
TlBhM9Xbr2o_000852,test,other: lateral,852,960,36,57,109,3.6,5.7,10.9,,,,,,1
TlBhM9Xbr2o_000962,test,ego: leave_to_left,962,1090,72,106,129,7.2,10.6,12.9,,,,,,1
TlBhM9Xbr2o_002504,test,ego: moving_ahead_or_waiting,2504,2588,15,57,85,1.5,5.7,8.5,,,,,,1
TlBhM9Xbr2o_003153,test,other: turning,3153,3231,11,26,79,1.1,2.6,7.9,,,,,,1
TlBhM9Xbr2o_003692,test,other: lateral,3692,3784,21,55,93,2.1,5.5,9.3,,,,,,1
TlBhM9Xbr2o_004105,test,other: leave_to_right,4105,4218,31,72,114,3.1,7.2,11.4,,,,,,1
Tsl84N96WM8_000441,test,other: turning,441,579,41,54,139,4.1,5.4,13.9,,,,,,1
Tsl84N96WM8_000581,test,ego: turning,581,679,60,75,99,6.0,7.5,9.9,,,,,,1
Tsl84N96WM8_001791,test,ego: moving_ahead_or_waiting,1791,1930,78,115,140,7.8,11.5,14.0,,,,,,1
Tsl84N96WM8_002262,test,ego: unknown,2262,2360,33,68,99,3.3,6.8,9.9,,,,,,1
Tsl84N96WM8_002572,test,other: moving_ahead_or_waiting,2572,2690,49,85,119,4.9,8.5,11.9,,,,,,1
Tsl84N96WM8_003271,test,other: moving_ahead_or_waiting,3271,3384,18,74,114,1.8,7.4,11.4,,,,,,1
Tsl84N96WM8_003867,test,other: moving_ahead_or_waiting,3867,3955,36,62,89,3.6,6.2,8.9,,,,,,1
Tsl84N96WM8_003957,test,other: leave_to_right,3957,4055,24,87,99,2.4,8.7,9.9,,,,,,1
Tsl84N96WM8_004167,test,ego: oncoming,4167,4265,51,82,99,5.1,8.2,9.9,,,,,,1
Tsl84N96WM8_004577,test,ego: lateral,4577,4715,52,104,139,5.2,10.4,13.9,,,,,,1
